track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4jHiBP6xFggG8uUuc7u0WE,Jamie Jones;The Martinez Brothers,Bappi,Bappi,44,354378,False,0.787,0.842,1,-7.295,1,0.0473,1.66e-05,0.86,0.0729,0.127,127.992,4,techno
1Wr2ewPsFJADpYIbkkHmq4,Nina Kraviz;Bara Nova,"Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)","Surprise Me, I'm Surprised Today",53,387405,False,0.678,0.373,7,-11.714,1,0.0762,0.318,0.77,0.107,0.0618,134.998,4,techno
4OGdjOg8aIkYUJMi5ZsFz4,Avoure,U,Floyd,41,339947,False,0.756,0.722,4,-8.141,0,0.0622,0.476,0.933,0.113,0.128,119.991,4,techno
4Wlkt4TzeJv2sqiqo1O3W9,Mees Salomé;Celine Cairo,Fool's Paradise,Fool's Paradise,46,248568,False,0.696,0.678,0,-11.358,0,0.0315,0.0334,0.494,0.0953,0.21,121.015,4,techno
33hE5vpDdMZLm6J3dEMcpc,Khainz,Running High,Running High,37,381639,False,0.771,0.809,11,-6.476,0,0.0523,7.58e-05,0.851,0.103,0.0382,121.995,4,techno
4Gd6yYZtA0U0fQbphXZGWI,Gesaffelstein,Conspiracy Pt.2,Viol,51,343878,False,0.597,0.84,7,-6.964,1,0.0377,7.65e-05,0.828,0.55,0.201,108.993,4,techno
3BZG1oLulq3rMZT7XsLKdU,Droplex,Psychological Attack,Psychological Attack,43,400091,False,0.799,0.535,1,-9.103,1,0.0594,0.00183,0.857,0.0713,0.0708,126.0,4,techno
5I5IM7X9IILbuPoYonLKfv,Alan Fitzpatrick;Reset Robot,Lotus,Lotus,39,272250,False,0.583,0.905,2,-5.781,1,0.0352,0.000923,0.909,0.111,0.0346,134.998,4,techno
63mBIczqBJOxSs3y5JutUR,Solomun;ÄTNA,Nobody Is Not Loved,Tuk Tuk (feat. ÄTNA),18,253825,False,0.861,0.774,6,-6.177,0,0.0755,0.0116,0.0322,0.0534,0.777,122.008,4,techno
0gRhXiFgrIz8OfSW4up1k1,SNAP!,The Power,"The Power (7"" Version)",19,227030,False,0.747,0.878,0,-7.637,1,0.0655,0.0449,0.00402,0.206,0.701,108.891,4,techno
0wYVNC09iLBVIqHB07Hckt,ATB,No Silence,Ecstasy,54,261093,False,0.658,0.878,8,-6.834,0,0.0346,0.135,0.591,0.0948,0.907,130.009,4,techno
26Yk79sAcZyBZZGTvo1Woi,Goom Gum,Starboy,Starboy,37,428908,False,0.798,0.682,5,-10.714,1,0.0541,0.00421,0.922,0.076,0.0706,121.994,4,techno
2xXGacGwLPVdSHnCqoIfAX,Matteo Vitanza,Cosmic Error,Cosmic Error - Original Mix,30,239696,False,0.694,0.832,1,-6.657,1,0.0313,0.00116,0.869,0.474,0.14,132.993,4,techno
65bMFgIYR9rxMR9GeYraIh,Stephan Jolk,Unity Pt. 2,A Declaration of Love,38,334433,False,0.66,0.676,7,-10.05,0,0.0343,0.0124,0.877,0.0886,0.0883,126.0,4,techno
0oIbkBXuNKpRGrePp7cAeo,NTO,Gamma,Gamma,46,381254,False,0.664,0.72,1,-9.668,1,0.0485,0.000697,0.798,0.126,0.0323,125.009,4,techno
6VEnH42ISpTrCbvzbYFRuh,Lilly Palmer,We Control,Resistance,51,207441,False,0.617,0.872,7,-8.602,1,0.0428,0.00359,0.889,0.119,0.492,133.011,4,techno
2zRL8YGh3v6VmYgFhcRmj9,Boris Brejcha,Devil,The Darkest Night,46,435840,False,0.799,0.638,1,-11.889,1,0.062,0.000978,0.905,0.0928,0.287,125.011,4,techno
5gwLIRjGFf3hXuHoKEsWLg,Paul Kalkbrenner,No Goodbye,No Goodbye,63,168546,False,0.945,0.584,6,-7.649,0,0.044,0.0955,0.341,0.147,0.626,124.996,4,techno
0xKmZG7V6F5ejJckXgJx6O,Neelix;The Gardener & The Tree,On My Own,Waterfall,58,219130,False,0.828,0.597,11,-10.913,1,0.225,0.0506,0.00322,0.211,0.648,138.037,4,techno
2LPwQCwT2o06dx2P1qDizN,Amelie Lens;Joyhauser,Hypnotized,Hypnotized - Joyhauser Remix,48,401626,False,0.635,0.859,7,-6.897,1,0.0447,0.00344,0.869,0.537,0.208,131.001,4,techno
2SetYZYntcZBRG4PnKYej8,EarthLife,India,India,45,535370,False,0.788,0.56,9,-11.316,0,0.0564,0.31,0.926,0.0959,0.102,124.999,4,techno
5qRRnuJuzSzGOCAbCCeuqn,Alexander Alar;Sonita,Tokyo,Tokyo,34,445052,False,0.789,0.853,10,-6.294,0,0.0485,0.000345,0.818,0.0431,0.317,122.003,4,techno
43wAEql15k2lLyDC568uTE,andhim,Nice to Meet You,Nice to Meet You,49,373487,False,0.576,0.935,0,-9.611,0,0.0355,0.000938,0.865,0.126,0.0384,123.997,4,techno
40aG6sP7TMy3x1J1zGW8su,Cascada;KYANU,Nightcore,Everytime We Touch - Nightcore & KYANU Edit,54,148478,False,0.517,0.962,0,-6.391,1,0.102,0.0126,0.00125,0.436,0.546,177.641,4,techno
5UtKxxlSjyGoY1bODWBv05,Layton Giordani,New Generation,New Generation,48,284307,False,0.761,0.898,6,-3.727,0,0.0415,0.00138,0.685,0.115,0.0896,130.005,4,techno
49tMnLt1iXNT6QBOsepFyg,Josement;Chris Lake,All Night Alone (Chris Lake Edit),All Night Alone - Chris Lake Edit,55,179304,False,0.804,0.857,1,-6.814,1,0.118,0.0534,0.824,0.086,0.848,126.001,4,techno
5l8VA4LS2FUfqavQVgaaxO,AIROD;Amelie Lens,Raver's Heart EP,Raver's heart,49,336266,False,0.754,0.752,4,-10.233,0,0.0434,7.46e-05,0.862,0.0834,0.161,139.998,4,techno
0QZdbOtajbimysXPJDkU3H,Claptone;Mylo,Drop The Pressure,Drop The Pressure,56,180990,True,0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,4,techno
5x7FKrpE3JBVbOSQ9O7cSn,Ann Clue,Six For Gold,Six For Gold,45,301440,False,0.813,0.66,9,-10.997,1,0.0751,0.0112,0.631,0.261,0.616,125.009,4,techno
5F9jisEWYYQc2jA0zT0GEy,Stylo;Space Motion,Yeke Yeke,Yeke Yeke - Radio Edit,42,232131,False,0.724,0.819,10,-6.109,1,0.0476,0.00835,0.501,0.213,0.581,121.968,4,techno
3NgAAoUZPkxL5mpvUI7Rl5,Paul Kalkbrenner,Parachute,Parachute,58,230214,False,0.646,0.506,11,-11.08,1,0.0317,0.319,0.456,0.18,0.252,126.96,4,techno
6tOyGXVcdz0JXWh3o8Sv3c,Boris Brejcha,Thunderstorm EP,Thunderstorm,48,454759,False,0.919,0.641,2,-9.377,1,0.0787,0.00126,0.898,0.108,0.474,124.979,4,techno
7FBxZVE7AOCoSpIkGllRQM,Seiko Matsuda,,ピンクのモーツァルト(SEIKO STORY〜80's HITS COLLECTION〜),32,238546,False,0.749,0.667,5,-7.394,0,0.0407,0.0659,1.84e-05,0.144,0.832,124.241,4,techno
0nQdTcykkSL4f8MP8qE1Fl,Colyn,Oxygen Levels Low EP,Wait For You,40,465199,False,0.803,0.792,5,-6.623,0,0.0523,0.00808,0.82,0.0934,0.201,123.997,4,techno
4qPIWtGlrzDU26CyxGdkns,Charlotte de Witte,Universal Consciousness EP,Kali,49,421481,False,0.775,0.971,10,-7.204,1,0.0538,0.00471,0.854,0.0719,0.261,138.008,4,techno
7EQB2FqzJRf3EqZ33KUH1d,Undercatt,Picture: Undercatt,Britannia,50,403467,False,0.806,0.645,10,-12.087,0,0.0643,0.00376,0.844,0.114,0.616,125.004,4,techno
30UecYdBvtbBusYnHqXtEJ,Boris Brejcha;Ginger,To The Moon And Back (Edit),To The Moon And Back - Edit,48,236160,False,0.785,0.734,5,-8.808,0,0.0477,0.000345,0.821,0.093,0.421,125.035,4,techno
6qr0PaTKHYx91UPfMTQxdM,Boris Brejcha,Up Down Jumper,Keep Rollin,46,480000,False,0.74,0.876,8,-8.691,1,0.0563,0.00154,0.868,0.0993,0.173,124.995,4,techno
46musX0gdikT9TWkzvs6fC,Marc Acardipane;Da TMC,The Most Famous Unknown - Expansion Pack 4,Don't Touch That Stereo (Extended Mix) - Remastered,30,393312,False,0.683,0.894,8,-5.902,1,0.133,0.0276,0.336,0.328,0.174,141.989,4,techno
7fiOV7gIWSxDReG5C9HEzy,Cosmic Boys,"Monosphere, Vol. 5",Don't Loose Control,0,373953,False,0.789,0.883,5,-4.552,1,0.0635,0.000309,0.917,0.065,0.363,128.992,4,techno
6KbKnkWLN2w3a9mj7JAkrL,Mark Broom,PINK II,Klub Tool - Original Mix,0,306952,False,0.788,0.767,11,-9.829,0,0.0584,0.000318,0.939,0.106,0.134,135.006,4,techno
6baNApA1wwoJw54LHnVNSu,Mark Broom;Absent,EPM Selected Vol.8,Myth - Absent Remix,0,429169,False,0.596,0.931,0,-10.893,1,0.0608,0.0222,0.881,0.111,0.0698,130.009,4,techno
4m6JdrQrSbSnjYc89qKvEj,Charly Lownoise & Mental Theo,Last Goodbye,Last Goodbye - Happy Mix,30,175084,False,0.53,0.955,0,-5.674,0,0.0444,0.00609,0.000341,0.0756,0.351,170.097,4,techno
56BBkFOvo0iS2sHoNVHWoD,Dj Promo,Sube,Sube,31,119175,False,0.726,0.573,4,-12.809,0,0.0468,0.119,0.78,0.0679,0.398,104.958,4,techno
1hlLvcHVjWn0pp5NgyHLBE,Cosmic Boys,Techno Top 50: Edition 2022,Arkenstone - Edit,0,405374,False,0.758,0.926,0,-4.059,1,0.0757,0.000323,0.885,0.0662,0.101,130.004,4,techno
0tBuO4V9Q21ZiQo9mAE4aA,Cosmic Boys,Ibiza Techno Top 50 : 2022. 2 - the Closing,Arkenstone - Edit,0,405374,False,0.758,0.926,0,-4.059,1,0.0757,0.000323,0.885,0.0662,0.101,130.004,4,techno
0fNjlceNOHc5q5oaOfmhFR,Scooter,20 Years of Hardcore (Remastered),Shake That!,31,196480,False,0.56,0.967,8,-5.115,1,0.079,0.000302,0.186,0.365,0.619,130.044,4,techno
0I10YQIht7W3fPvLlhQvkL,Scooter,Scooter Forever,In Rave We Trust - Amateur Hour,31,195146,False,0.567,0.915,7,-5.762,0,0.0315,0.00094,0.377,0.292,0.546,145.018,4,techno
4KPOnAujsjHJA8rKW658kX,Extrawelt,Viaggi Astrali 2,Wasteland,0,301002,False,0.793,0.853,2,-10.105,1,0.0562,0.0155,0.895,0.109,0.0372,128.009,4,techno
0LLSbgziqsZ4yOMwE2W5Vz,Extrawelt,Techno Top 50: Edition 2022,Knackfrisch,0,314217,False,0.789,0.976,1,-5.678,1,0.0732,0.00069,0.871,0.0954,0.148,130.003,4,techno
15licm1kGcle1EmWWuLRHI,Avoure,Aura (Edit),Aura,42,268231,False,0.611,0.84,1,-6.886,0,0.0316,0.000492,0.917,0.102,0.272,122.982,4,techno
2d9EgBM9F09IkEG8t9T6L8,Darren Styles;TNT,DLMD,DLMD,59,160212,False,0.487,0.99,0,-2.282,1,0.094,0.000595,0.843,0.331,0.161,160.046,4,techno
69XQIpWzjaHLaTeQtiRUEe,BLOT!,BLOT! - Ruminate,BLOT! - Ruminate,20,411428,False,0.8,0.8,9,-7.895,1,0.0388,0.00384,0.786,0.0694,0.719,105.004,4,techno
4ORzuXhQcJAtWaefOdns9P,Taeko Onuki,Words Bubble Up Like Soda Pop Original Soundtrack,YAMAZAKURA,44,291000,False,0.673,0.231,4,-15.543,1,0.0309,0.826,0.0712,0.12,0.432,143.891,4,techno
0qP89hbMRlounSq9QDSK6v,Christian Cambas;T78,The Outsiders,The Outsiders - T78 Remix,55,313700,False,0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,4,techno
6rAbSwrfReG9rpcmwIsgPH,Hidden Empire;Artche,Hiding,Hiding,41,431162,False,0.746,0.696,1,-9.877,1,0.0572,0.00105,0.643,0.306,0.204,125.002,4,techno
7gKeAmWHiUXPWLPFKrjKuY,NTO;Monolink;KAS:ST,Beyond Control (KAS:ST Remix),Beyond Control - KAS:ST Remix,44,435500,False,0.573,0.78,6,-9.779,1,0.0465,0.0168,0.553,0.27,0.183,124.996,3,techno
7IgA0pcFcslMMsBZsDnWaX,Tomcraft;MOGUAI;ILIRA,Happiness,Happiness,48,150486,False,0.636,0.841,0,-5.28,0,0.169,0.0983,2.48e-05,0.136,0.298,123.913,4,techno
3uz86uuWkk7oyJs5pOTN3b,Vanita,Postquam,Postquam,46,498419,False,0.635,0.808,6,-9.818,0,0.0399,0.00172,0.667,0.084,0.037,124.019,4,techno
2sEeRKHVONJGERCwKCW2ix,Gammer,THE DROP,THE DROP,43,232158,True,0.565,0.988,9,-1.448,1,0.145,0.00664,0.0508,0.0935,0.0316,150.05,4,techno
7lZWYPMQv6whyz9oSs7djy,Weval,Changed for the Better,Should be Fine,55,175720,False,0.693,0.392,2,-17.882,1,0.0467,0.594,0.749,0.111,0.0531,100.02,4,techno
2jJIxT6WAIVWzDo3Ou53Q0,Gesaffelstein,,Pursuit,51,247603,False,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982,3,techno
6ZT8IQupnDF9yoXSfddZSv,Joachim Pastor;Mischa,Fever,Fever,55,212869,False,0.807,0.485,3,-10.631,0,0.04,0.146,0.19,0.111,0.196,115.017,4,techno
2YvcZ3xSlSLFEuDLybGzDb,Deniz Koyu,,Lost Soul,44,230624,False,0.567,0.877,4,-3.214,1,0.0314,0.00166,0.000342,0.0992,0.341,125.007,4,techno
6VGNzYErt08Rai78mLkIzI,Oxia,Domino Remixes,Domino,52,435266,False,0.785,0.69,3,-10.225,0,0.0698,0.00291,0.907,0.203,0.215,128.879,4,techno
5WL6VbqrAs7qYsMkCvShoN,NTO,Carrousel (Short Version),Carrousel - Short Version,48,257851,False,0.662,0.429,4,-12.522,1,0.0437,0.0418,0.882,0.105,0.15,121.034,4,techno
6MZ7wWLT1jd2oF21p3TPKl,Carbon;Lampe,Driving Mad,Driving Mad,42,360007,False,0.8,0.836,2,-7.413,1,0.0562,0.00051,0.846,0.0763,0.08,127.015,4,techno
1mCmHiSivRYNDghiq1lfnz,Moderat,II,Bad Kingdom,56,262840,False,0.425,0.657,7,-8.143,0,0.0572,0.00231,0.888,0.286,0.261,118.018,4,techno
0eJInRAV3YR0xRNGsk5Ty7,Space 92,,Colonia,47,234546,,0.67,,6,-4.975,1,0.0586,0.00132,0.86,0.0848,0.199,131.998,4,techno
7ehBoh9FIeIiEnORzexRZ2,Mathame,For Every Forever EP,For Every Forever,47,382500,False,0.713,0.537,4,-8.741,0,0.0421,0.00237,0.387,0.0856,0.0556,128.034,4,techno
6TqYadgz6qObDRYkcQe21L,Oliver Koletzki,Copal,Copal,48,364543,False,0.739,0.646,1,-10.847,1,0.0497,0.00502,0.83,0.108,0.0739,108.014,4,techno
0V2GX0aukyZMt6nSMxfOJk,Oliver Koletzki;Fran,Großstadtmärchen,Hypnotized,56,340560,False,0.764,0.381,7,-11.845,1,0.0535,0.0458,0.714,0.18,0.298,122.988,4,techno
53cLYZSnsw7BeJybRHPlox,Reinier Zonneveld,Move Your Body To The Beat,Move Your Body To The Beat,58,183333,False,0.866,0.828,8,-8.704,1,0.203,0.203,0.527,0.123,0.543,133.004,4,techno
5jBURWr88ObwwIhyL3PKdf,Seiko Matsuda,Strawberry Time,Strawberry Time (オリジナル・カラオケ),31,241053,False,0.613,0.88,10,-7.322,0,0.0278,0.0588,0.876,0.34,0.625,133.059,4,techno
2zpIU1OroZ3mUzrnYqoLBa,Cosmic Gate;Diana Miro,Hear Me Out,Hear Me Out,49,279555,False,0.524,0.894,9,-5.214,0,0.0378,0.00685,0.226,0.156,0.134,122.97,4,techno
5qv8RDbrZMdmXs23yqavHY,Mind Against;Dyzen,Freedom (Original Mix),Freedom - Original Mix,43,283645,False,0.658,0.785,1,-8.329,0,0.0394,0.0184,0.843,0.289,0.18,121.999,4,techno
283e2rkf3A78qmcp5xjOTT,Definition;Natascha Polké,Trojan Love (Original Club Mix),Trojan Love - Original Club Mix,46,357283,False,0.653,0.524,7,-11.505,1,0.0336,0.0145,0.614,0.149,0.233,124.006,4,techno
47F2hfDB2JbfapBJjIzIP3,Styles & Breeze,Skydivin',You're My Angel,47,314653,False,0.489,0.985,7,-4.435,1,0.0456,0.0145,0.525,0.146,0.0489,144.011,4,techno
1XR9TxhnaRRx9cgGoqf9En,Neelix,,Bang Bang,54,230678,False,0.685,0.71,0,-7.818,1,0.0479,0.0095,0.653,0.336,0.341,140.011,4,techno
0F5DJA5gUkR9YSPIP1lCl2,MOGUAI;Benny Benassi;Kryder,ACIIID (Kryder x Benny Benassi Remix),ACIIID - Kryder x Benny Benassi Remix,53,172913,False,0.593,0.96,10,-4.896,0,0.07,0.0431,0.766,0.245,0.448,126.998,4,techno
5eqZWYQ5tbIehx00NeKXz7,Kraftwerk,The Man-Machine (2009 Remaster),The Robots - 2009 Remaster,49,372760,False,0.806,0.765,2,-9.665,0,0.0583,0.0236,0.617,0.148,0.353,115.023,4,techno
1M3Im6Xjl0QUKbP9VAXxVf,La Bouche,Best Of La Bouche feat. Melanie Thornton (feat. Melanie Thornton),Sweet Dreams,57,204586,False,0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4,techno
1oOOiIOR4OXntHkpSvytwb,York;Scot & Millfield,The Awakening (2020 Edit),The Awakening - 2020 Edit,51,212015,False,0.848,0.87,11,-4.014,0,0.0395,0.172,0.795,0.247,0.25,120.013,4,techno
50MkrUXSXsS1Q1bn95XQcm,Pan-Pot;Stephan Bodzin,The Other Remixes,Sleepless - Stephan Bodzin Remix,48,540000,False,0.742,0.662,2,-8.149,1,0.0462,0.00022,0.811,0.0869,0.0845,119.991,4,techno
0uXKvyCtukUSVFfHo7YFdV,The Viper;Korsakoff,Temptation,Temptation - Original Mix,30,268279,True,0.566,0.963,0,-3.439,1,0.0903,0.132,4.57e-06,0.379,0.38,160.068,4,techno
6yd2M373yAtIg6g7wqLSlT,Dune,Happy Hardcore Top 100,Hardcore Vibes - South Bound Mix Cut,30,291213,False,0.588,0.69,4,-8.72,0,0.0396,0.014,0.2,0.0729,0.436,163.778,4,techno
1aKWVte1CI5bGADzUS7ry3,Boris Brejcha,Space Diver,Blue Lake,48,489600,False,0.836,0.661,7,-9.948,1,0.0579,0.00374,0.894,0.106,0.157,125.001,4,techno
4F8OK7mNa51mKqgHqWQiYm,Eats Everything;Charlotte de Witte,Space Raiders (Charlotte de Witte Remix),Space Raiders - Charlotte de Witte Remix,54,438720,False,0.749,0.731,4,-10.865,1,0.108,0.00314,0.867,0.111,0.0598,131.997,4,techno
5xPqG3KrBkIGarQQCDKfxC,Seiko Matsuda,風立ちぬ,風立ちぬ(SEIKO STORY〜80's HITS COLLECTION〜),31,275746,False,0.588,0.71,10,-6.249,1,0.0291,0.412,0.0,0.379,0.646,131.537,4,techno
5PDUqXNuQQhhRwwA85EjE1,Dj Promo,Falta,Falta,30,69362,False,0.685,0.572,6,-8.112,1,0.0993,0.516,0.816,0.24,0.586,142.366,4,techno
6SU1b4iKlhXlOK1kL2YMAV,Kyoko Koizumi,,My Sweet Home,30,284066,False,0.599,0.735,10,-9.293,1,0.0278,0.169,0.000432,0.681,0.766,132.984,4,techno
14NpvXesWBABlBvKhrZg53,Moonbootica,"Best of Kittball, Vol. 6",Zeus,0,201541,False,0.781,0.816,7,-8.448,1,0.0832,0.000414,0.685,0.0979,0.793,122.002,4,techno
44l1XP0GIVJtE4MCHIv9b3,Captain Jack,Greatest Hits,Captain Jack - Short Mix,31,248533,False,0.667,0.999,1,-4.375,0,0.0828,0.0726,4.16e-05,0.238,0.566,149.875,4,techno
73bk8wlvLeAJyhoeIxMySi,Promo,Analog Mind in a Digital World,Een en Al Blijheid,31,231586,False,0.404,0.906,11,-4.827,0,0.56,0.166,0.0,0.055,0.435,194.844,4,techno
1FL9DHDSED6lxNMDJUJQvB,Kraftwerk,The Man-Machine (2009 Remaster),The Model - 2009 Remaster,59,220533,False,0.708,0.683,4,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,4,techno
7wWXKqpLayBT6dZkeiMSle,Moonbootica,Ibiza Techno Top 50 : 2022. 2 - the Closing,Say More,0,341670,False,0.8,0.841,6,-7.391,0,0.0646,6.71e-05,0.564,0.0366,0.763,124.003,4,techno
5PMfj1XAp1t4yhRJdl4QmZ,Dusty Kid,Viaggi Astrali 2,Here Comes the Techno,0,427386,False,0.721,0.92,1,-8.355,0,0.0554,0.0151,3.94e-06,0.0911,0.113,128.003,4,techno
7iW8xGGEHZFMcyBdWlAsIX,Nosferatu,Demonic Playgrounds,A Sinner’s Descent,31,199782,False,0.245,0.974,1,-1.413,1,0.436,0.171,4.97e-05,0.35,0.162,184.986,4,techno
5aF6QoUUoRU8TKEWKNODLb,Die Atzen,"Atzen Musik Vol.1, 2 & 3",Ein ganz normaler Atze,30,186666,False,0.93,0.633,1,-5.072,1,0.0596,0.00981,0.0,0.1,0.251,134.987,4,techno
14rSIgekMulAiaXhvGfWvt,Moonbootica;Ante Perry,Urban Artistic Music Issue 45,Blow Your Cool - Extended Mix,0,378388,False,0.785,0.875,1,-5.983,1,0.0608,0.000107,0.686,0.0506,0.774,122.997,4,techno
5H0kIgpWNZm9HF6VkU4dow,Gesaffelstein;Pharrell Williams,Hyperion,Blast Off (feat. Pharrell Williams),42,235200,False,0.628,0.498,6,-12.803,1,0.0522,0.241,0.027,0.0579,0.138,99.978,4,techno
71X3gFOEhD0GpttlQSc1gr,Fritz Kalkbrenner;Ben Böhmer,True Colours,Where The Roads Collide,17,294666,False,0.643,0.676,7,-9.708,0,0.0341,0.194,0.81,0.105,0.142,120.0,4,techno
4035yp8Z7EyAg3yDchzxA8,Claptone;JAW,Charmer,No Eyes,59,242671,False,0.906,0.388,3,-10.729,1,0.045,0.0869,0.0187,0.117,0.541,120.027,4,techno
2I0KaPpWmAcFQyMmk5P2Cz,Evil Activities;The Viper,Evilution,Raw To The Floor,51,320053,False,0.475,0.959,11,-5.339,0,0.198,0.46,0.0927,0.0862,0.102,165.039,4,techno
2V1BrpHiHIJTtzBBvjWSTH,Cosmic Gate;Diana Miro,Nothing to Hide,Nothing to Hide,48,214634,False,0.557,0.723,9,-5.638,0,0.0501,0.00557,0.00133,0.151,0.158,122.998,4,techno
3BfLcQOyP6ovmQFTYfhIx4,Oliver Huntemann,Nordpol / Südpol,Nordpol,42,400101,False,0.778,0.864,7,-9.741,1,0.0413,0.00724,0.895,0.0952,0.0275,126.008,4,techno
5DfMPwcEud6Xn0VOJCv8AE,Daso,Meine Idee,Meine,47,475186,False,0.685,0.598,11,-8.56,0,0.0325,0.021,0.742,0.103,0.868,126.004,4,techno
1Ou1g6tCGdwp2SFnNyfZXw,Marc Romboy;Stephan Bodzin;Adriatique,Atlas (Remixes),Atlas - Adriatique Remix,47,377738,False,0.767,0.688,6,-9.108,0,0.0496,0.00177,0.875,0.0644,0.036,124.002,4,techno
0TaDQnUX1RjbCv3liKFqWP,Tiga;Ben Sterling,Mind Dimension 2022 (Ben Sterling Remix),Mind Dimension - Ben Sterling Remix,46,330459,False,0.801,0.734,4,-11.408,0,0.053,2.96e-05,0.926,0.0765,0.117,128.002,4,techno
1XdOmwUJMLTM4PLfDdGlCF,Marc Romboy,ASW is Live EP1,Gangwon,1,390000,False,0.739,0.689,10,-10.108,0,0.076,0.0562,0.922,0.111,0.0396,129.982,4,techno
5noSkaAhiPUZZpKqgFWiLi,Tale Of Us;Mind Against,Astral,Astral,46,402627,False,0.734,0.859,7,-12.001,1,0.0496,0.00741,0.835,0.114,0.214,123.983,4,techno
4JnkXaluAkzeFASpfdLAI7,Stephan Jolk,Analogy,Analogy,40,400427,False,0.75,0.617,11,-11.167,0,0.0384,0.0475,0.918,0.114,0.187,123.005,4,techno
52jbwCmtKlxKJg8vAoyRxq,Alexander Alar,Amsterdam,Dubai - Original Mix,28,425511,False,0.738,0.689,8,-7.994,1,0.0513,0.0179,0.573,0.111,0.488,123.004,4,techno
7q7MXZtZD45z0fWz2T7mKU,NTO,Croche,Croche,47,379354,False,0.748,0.558,6,-9.648,1,0.0462,0.00175,0.913,0.102,0.134,124.007,4,techno
2R5j17Th87vImCG2YEQY6p,Space 92,The Door,The Door,54,378184,False,0.776,0.958,11,-4.141,0,0.0625,0.00271,0.915,0.0645,0.143,131.008,4,techno
5tPC9sy0oSG2snV5L3PYB1,Pleasurekraft,Umbilicis Universalis,Ritual,38,420923,False,0.71,0.753,11,-9.525,1,0.0543,0.0136,0.881,0.097,0.0736,129.993,4,techno
2w1JSr3I1BXnTRyGskbJ45,Matador,Ramaha,Juniper,48,414193,False,0.765,0.702,7,-7.879,0,0.0486,0.121,0.906,0.666,0.239,123.993,4,techno
7hofL9YADeFqnsFdDrxdbs,NTO,Time,Time,50,364019,False,0.822,0.508,4,-10.424,0,0.0952,0.168,0.827,0.113,0.131,125.004,4,techno
0GOxBVl062KmJt4Spnvjuu,Colyn,Resolve,Resolve,42,442827,False,0.781,0.555,6,-10.598,0,0.0464,0.0149,0.943,0.0921,0.175,123.015,4,techno
2tld2PLZXQvA7Toq38txGT,Darren Styles;Dougal;Gammer,Party Don't Stop,Party Don't Stop,53,197647,False,0.555,0.954,5,-1.064,1,0.0849,0.000597,0.276,0.0292,0.4,169.956,4,techno
2g95XDCx4GqcaJPv7TTk8C,Nina Kraviz;HI-LO;Oliver Heldens,Skyscrapers (Hi-Lo Remix),Skyscrapers - Hi-Lo Remix,52,296368,False,0.741,0.828,0,-6.361,1,0.042,0.0688,0.771,0.0883,0.354,132.011,4,techno
2uTPHrN8zqYnHUb6Wuz1FC,Worakls,Salzburg,Salzburg,55,436150,False,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.918,0.0704,0.404,126.009,4,techno
0pyjqTGLsrg1r6m5YR4tuq,Adriatique;Marino Canal;Delhia De France;Mind Against,Home (Mind Against Remix),Home - Mind Against Remix,45,437647,False,0.651,0.744,7,-7.441,0,0.0314,0.0167,0.621,0.115,0.0372,119.995,4,techno
14QvBZPWC0ztCfiEnQRS6T,Cosmic Boys,Reality,Reality,49,411000,False,0.75,0.797,0,-6.874,1,0.0486,0.00235,0.87,0.0748,0.222,129.982,4,techno
0NNHOCC22cpLt3fDF6t88l,Gammer;Staysick;Nytrix,Replay The Night (feat. Nytrix),Replay The Night (feat. Nytrix),40,231700,False,0.583,0.991,3,-0.311,0,0.197,0.000982,0.00256,0.276,0.249,149.961,4,techno
6hizzLN6GI5rWUWX2EiKR0,Tube & Berger;Goatchy,All I Want (feat. Goatchy),All I Want (feat. Goatchy),48,224978,False,0.605,0.722,10,-7.315,1,0.037,0.00171,0.831,0.0665,0.27,123.991,4,techno
6ZZ7nA0oAcGzSB2bpR2uuE,Hozho,"Singles Collection, Vol. 1",H.O.P.E.,33,569782,False,0.712,0.474,4,-11.715,0,0.0516,0.0664,0.745,0.0998,0.0839,127.026,4,techno
4SAdbBiCiPVrNTwKFGM7ON,Brennen Grey;Pleasurekraft,UFO Death Cult,UFO Death Cult,30,395076,False,0.637,0.882,7,-8.207,1,0.078,0.0187,0.669,0.0869,0.166,129.976,4,techno
5hvIZF56tE8sAwMA9cKmQQ,Joris Delacroix;Ornette,Night Visions,Start The Engine,48,361373,False,0.511,0.78,0,-9.381,1,0.0753,0.168,0.54,0.0574,0.312,119.974,4,techno
1ZE6ebWHUSp2v6JAPpp8eS,Einmusik,Wormhole,Wormhole,43,437953,False,0.804,0.845,1,-9.102,0,0.0589,0.000546,0.916,0.096,0.0372,124.011,4,techno
